temperature,vibration,pressure,humidity,rotation_speed,voltage,current,oil_level,load,motor_temperature,gearbox_temperature,sound_level,fan_speed,reactive_power,active_power,machine_failure
78.83717365,0.56351718,27.54873411,32.26348006,1468.505772,224.8777482,4.207187147,76.76726824,94.9801177,64.90002118,61.09163964,72.78929594,1198.229628,48.25068668,86.67874235,0
67.84929311,0.409609236,30.95895548,38.1099605,1400.223411,214.520947,5.484384948,70.39219623,69.32277423,50.37011091,64.37640921,77.42696583,1231.477918,53.83921847,108.6008507,0
75.65370289,0.623609318,29.75543198,43.23244769,1546.470499,227.2413656,5.246988691,65.82864328,87.92711018,57.83004769,67.52630672,78.70946854,1161.368156,50.16935275,91.63812885,0
76.05508734,0.610708067,27.544714,32.82045238,1469.582462,220.8701648,5.5362709,71.66359665,78.88152896,54.76539125,70.873809,81.00576738,1186.649812,46.88634709,87.15801789,0
74.83436514,0.631030875,29.9068232,36.30314296,1469.599693,232.7106533,4.326373041,84.12110213,84.6330151,61.5940417,72.09532207,73.93071864,1136.339361,50.64723321,106.1410581,0
71.76713558,0.358163427,28.83860805,47.65097599,1521.034982,221.3416642,4.885997137,76.14428275,84.17095324,59.18968949,63.78812271,67.85171294,1214.657861,52.82869252,100.050854,0
83.98843263,0.497347874,30.77325762,29.6109409,1535.570529,231.526481,5.384515828,71.63497257,91.67217733,50.00827516,66.62625838,74.7815327,1196.094549,52.0832953,112.3715098,0
68.81524645,0.390372491,25.19728806,36.46187053,1519.418786,218.7571422,5.031824531,72.94819616,86.27680418,58.76022896,59.15342367,72.91870018,1253.667009,51.74913956,88.71036735,0
75.92316929,0.512557645,30.73185959,36.98589672,1515.582643,215.9253989,5.341662256,61.5956477,75.34924054,58.04421814,60.8741705,79.03831027,1280.142212,50.07516963,99.55080462,0
75.3704739,0.528257995,28.89141921,44.44518561,1534.793192,213.8701673,4.836883148,71.46974694,81.50474499,52.90061418,65.89707086,71.37508945,1187.587444,55.83645359,121.3214646,0
85.61078099,0.300626436,25.64647293,43.19330084,1510.476712,215.3324119,6.318940876,75.28362456,61.19711589,57.82430626,67.64018002,72.42162083,1318.416727,45.45923026,89.55812821,0
84.40578535,0.549669922,28.63338142,47.6401568,1390.437307,212.0393586,5.426582653,76.72967504,81.76762103,55.76980164,74.25390571,81.53188034,1168.744629,41.04674504,86.64983754,0
80.5435179,0.498554773,31.14896695,44.24805994,1531.798388,216.4922179,4.951619948,68.6593043,77.36576365,54.40374879,68.23371968,72.85600765,1168.046733,47.69012201,94.70221748,0
68.11165316,0.504886007,27.13069087,35.2384181,1505.526766,243.8171353,4.41896709,61.28163699,76.01554725,54.39551513,64.99695759,79.09668111,1274.06183,53.73529414,113.7413582,0
72.57882964,0.379035898,31.09089565,40.7404471,1551.772171,208.6616964,3.897352814,79.09885894,94.27328652,57.62303879,58.24146234,76.8615027,1164.548555,48.83046007,96.7745129,1
70.91532165,0.470451968,30.86198671,41.89819824,1530.189526,230.9180534,4.262748656,67.57160628,86.23342301,64.73309154,63.12804983,78.11151442,1239.274129,44.65987812,91.27405474,0
87.80042269,0.507543364,32.68606629,35.93492814,1533.59723,210.1867406,5.148613611,64.87017591,68.12446833,60.99108664,63.40083868,69.78694141,1170.662762,48.20047231,78.39087397,0
72.3863849,0.53506301,31.16042556,45.32585983,1450.3567,219.7450587,5.595545342,74.45931511,95.92024899,58.77002331,62.20884869,76.81119905,1190.800567,46.57222714,96.43523031,0
72.41977636,0.493933919,38.07910099,31.99864448,1497.130232,217.6176632,4.546548563,66.6005573,68.46293676,62.51616192,67.56271814,75.10243168,1149.224628,41.32133032,107.4290331,0
71.13495108,0.411519729,33.70743486,40.65532593,1511.163542,235.8894033,4.786597903,67.47255122,82.36043064,61.84631889,73.82412942,78.76120436,1233.494225,49.2190305,88.77849439,0
78.25100589,0.526912694,31.92143939,37.01512857,1504.141629,220.0110994,5.649993686,62.78037226,78.54650578,70.1108705,68.43951041,77.36182888,1156.755194,35.23088257,92.51616819,0
73.49448152,0.496149153,30.45706462,41.12108202,1514.982384,211.8717641,4.821953976,62.38832841,89.45929585,50.87171002,65.62192383,78.22506364,1240.493099,45.12450572,92.24517351,0
76.08229295,0.363019702,32.3718768,29.87096063,1567.778647,225.0615766,4.818213353,78.43774028,61.5174147,63.26739491,59.01233844,73.23251884,1227.16698,50.84701537,97.98053931,0
79.20321774,0.565590078,25.89505488,41.73780807,1449.577563,226.8585782,5.956002735,66.72615112,73.40976173,64.22636649,74.15371912,72.10208723,1188.58196,50.74028707,112.9398921,0
74.72207665,0.343680919,26.58694299,40.55686301,1399.003633,237.665118,5.481251443,51.55817354,85.81723365,63.17863263,70.61101667,82.80743962,1283.440404,45.91209207,101.2540868,0
81.35777547,0.456837969,29.20965535,39.5814102,1512.565832,215.013661,4.72510532,65.62092588,63.9529499,59.96468548,69.02427969,72.12621648,1210.07648,50.09609426,89.4895805,1
72.18137724,0.517041622,28.01903658,48.98180411,1484.132475,227.7080222,4.977438555,76.05337276,78.28743695,60.10611325,59.36357238,76.54715886,1223.593497,47.55863138,111.9615022,0
74.20996051,0.435645017,30.5918768,38.82015006,1519.319133,221.5140305,4.803308851,74.82663334,95.15413815,58.50923737,63.34110614,82.27853401,1192.707778,55.81641066,97.91493569,0
72.35119898,0.474095785,28.64025477,30.24449068,1556.977777,220.8451848,5.132127382,70.26529656,84.40353994,59.34444331,68.85025054,66.15928734,1261.79716,45.98639142,93.3205833,0
75.61004907,0.574212749,27.58705272,39.94453998,1533.442007,225.1664445,4.902263678,73.56633125,67.04741379,55.71278785,67.16726221,77.4539763,1268.088046,51.704323,104.3489296,0
69.35474114,0.497580439,29.0938635,38.03235072,1471.179021,216.5817818,5.134025214,65.97236659,81.0254144,53.0774099,65.47675137,74.13983492,1207.804537,51.83659694,105.7656112,0
72.11554065,0.212773779,30.16480233,39.19819959,1538.312149,229.5246197,4.488373388,68.44531242,86.46129676,58.49210096,74.34263594,79.10960467,1163.330431,48.16488791,87.36128439,0
76.11893976,0.479077813,27.99666133,41.21502361,1521.610835,223.8077807,4.633258967,71.63536187,67.75597793,53.19582511,69.91868022,74.08407254,1240.876725,50.10295089,100.9148001,0
76.63066511,0.399966868,33.24530018,37.14126979,1525.507873,216.0010001,5.498529678,75.15826887,103.4562416,60.61953408,71.88987167,73.1112173,1271.163246,53.57955208,102.7742111,0
73.59107696,0.501884962,28.90047894,42.40454046,1447.468834,233.621324,4.782117752,64.25146264,67.54948776,56.73431305,62.02347151,75.36905602,1144.992879,43.40861854,91.58492541,0
80.59787456,0.45625417,32.07875587,46.93174699,1552.694578,230.9898336,5.147359626,68.23367932,66.5229077,65.22012565,66.96647569,71.32232321,1111.089864,51.00516752,107.5664247,0
69.97929617,0.595313663,34.68866631,45.18043826,1529.392794,208.9681562,4.424001226,73.20973565,75.13323677,57.72328788,62.19474574,76.2995522,1191.935728,50.11692563,105.0415455,1
74.96013679,0.444814185,29.95848676,38.36491341,1519.771049,215.8897506,5.05400706,68.67822083,92.66661253,61.04674429,59.95946747,72.55855907,1235.02977,45.87106437,104.5507558,0
74.77206992,0.612605025,29.43931153,38.60003349,1480.716368,203.3323659,4.816107737,74.87911669,83.32760479,59.00963185,61.22269599,72.52511794,1299.16868,63.6798008,107.5408581,0
64.80937732,0.506699072,27.01255382,41.14537344,1542.623432,230.8771043,5.737556182,68.20798212,92.30460048,55.0677975,71.44565918,75.55430595,1226.666252,52.99789314,92.77403219,0
69.81376923,0.706150358,29.16311121,44.07750511,1459.741412,218.7145371,5.498632784,67.41941679,85.35458747,66.21413447,57.56312777,73.57354578,1245.963055,42.85336765,93.47402091,1
70.87251402,0.438659734,31.50199716,33.17087922,1416.945829,214.8746589,5.345455479,69.8170998,70.29728674,66.95728983,60.89159587,75.68871792,1184.768868,49.03999365,98.52461812,0
78.58771128,0.441692256,29.47693723,39.51042377,1471.922113,216.5485312,4.330265113,65.37821333,87.41016951,56.81561763,64.76070536,74.82948944,1216.379637,52.03042555,102.4398619,0
73.07343202,0.469088354,31.38777388,42.77028886,1518.198532,220.7896405,5.028370842,73.84984366,91.35620585,58.4647583,70.94821323,72.05883525,1139.783509,50.10832706,102.7524869,0
73.45393812,0.617272902,32.62316754,41.02194516,1522.431788,220.1945826,5.512816057,69.8630784,77.11843969,59.42524534,56.59015608,72.97178785,1279.74601,44.57429228,92.74081914,0
73.7548198,0.564828043,32.16468752,33.57707867,1525.703128,236.3673996,5.307983503,78.65160907,74.22771274,60.15810987,59.13184804,79.27169681,1268.811599,52.00769318,104.918144,0
77.71680096,0.55820977,38.95577701,27.5336459,1553.71665,213.3845856,4.962536722,62.0707718,82.01999011,69.91235225,65.72808498,66.27401777,1173.757027,45.62611888,101.5364913,0
80.49388426,0.58177663,35.38563407,42.24736956,1412.714628,232.3372428,5.606064602,66.2199799,106.9832884,55.23479768,62.38792636,71.78072601,1222.051792,54.53989879,93.78668276,0
72.34749426,0.380411694,32.04998698,37.72726141,1505.372219,216.7332675,5.265341562,67.89321596,67.91141135,56.57593945,71.11896811,74.27181423,1276.310798,53.19868753,81.64429523,0
69.61127611,0.4852998,28.1987293,46.24809453,1520.98528,224.1583684,5.196936609,69.74599606,101.8573062,56.86475693,65.43380538,79.5056374,1195.391709,43.44131654,97.66120397,0
81.91079496,0.491163704,31.52480592,38.03473621,1446.789,224.5096263,4.646223857,60.3228502,68.76804949,59.31788925,63.31966652,73.83753401,1182.57669,52.32131872,92.49741192,0
83.85400318,0.482411419,31.36422274,46.51753966,1487.361837,219.2009155,5.14101711,61.37969095,81.87459382,60.31770952,72.89472546,71.8837967,1209.510548,41.07528015,119.8522654,0
71.10847637,0.683818368,28.54408249,28.41928069,1500.967204,219.4749493,5.891961298,70.83246564,77.66791502,61.9383994,59.45751455,76.5960673,1220.393953,51.88194281,104.1537962,0
75.24260814,0.508840689,25.9467769,42.50120235,1532.888159,217.7289399,4.388389885,65.99832297,73.99661341,57.98148283,67.46002027,78.55502095,1123.719253,44.38549422,100.128143,0
72.41355775,0.486874303,29.16334982,38.00050469,1492.084726,220.3371905,5.996018318,72.99498171,83.80826418,61.47597684,60.04631541,73.36150169,1271.579445,51.43841022,85.09507134,0
78.03948255,0.421221625,29.47330816,39.56282336,1553.132865,227.978507,4.455794382,68.62678125,97.62979653,66.5800371,64.8228993,77.32163152,1204.870867,35.44098028,109.9638843,0
76.66831053,0.590393484,30.1740682,32.60277888,1391.42143,223.8265355,4.688864889,69.49006673,81.35855902,65.68227787,69.17666718,78.88778358,1348.475475,56.16141915,100.6217923,0
78.73646803,0.482504024,28.84808618,41.08312488,1451.293908,228.5789883,5.479408153,67.71651192,72.78430918,62.67173607,74.4381256,72.83149561,1264.757427,47.28044973,114.7545413,0
80.15499761,0.444969485,25.96238723,48.67468288,1449.015234,207.834192,5.170607921,70.71495317,74.62021471,51.27733556,59.47774086,77.47935933,1191.583118,45.51029007,99.22091954,0
76.73790853,0.58080578,34.02442775,45.34885727,1475.576196,217.694136,4.888263747,61.92076765,89.06787273,53.12457383,57.60998872,79.06832014,1184.718397,51.95086096,103.6781957,1
80.01766449,0.616082679,29.59716251,40.09200815,1514.862214,236.0757831,5.548610096,68.97116503,89.25676758,62.86723747,67.16874843,76.35966571,1183.148681,52.65542565,90.56014985,0
76.04191404,0.580040953,34.54918217,31.55408481,1395.032187,225.3776819,5.294038338,76.04615324,96.01074306,67.1681251,64.51327016,73.43243721,1187.885595,43.54272218,113.5108895,0
73.89517913,0.43585184,26.60938883,49.61722897,1509.629846,224.3494104,4.988781974,71.6237912,95.24517181,55.09526636,68.12408912,82.63816361,1176.868536,45.31496509,108.5134212,0
78.40750349,0.420397414,24.64240052,41.06046677,1402.531412,217.4182486,5.786199105,68.40086861,88.97655772,61.87679848,62.5856114,72.71914668,1168.318007,53.72593441,100.0016051,0
77.73548691,0.608589557,31.60351695,48.80594062,1490.15391,212.410293,4.965776754,64.74906731,73.58835071,61.10094657,64.22654834,73.5275806,1227.584012,57.47365504,91.35827921,0
81.83437134,0.501468819,25.85686619,34.69697467,1527.211018,214.9980218,3.809630447,76.37220114,74.05496304,57.46152936,60.23421248,74.51506862,1207.762303,55.02414575,98.35485468,0
66.53767685,0.548473282,30.88972664,42.98220569,1422.753133,212.5950989,4.215927843,75.36464807,66.72201327,70.02211652,71.07472053,79.48178443,1296.4635,46.25995257,92.99882408,0
74.07170512,0.215145738,29.58788463,38.33569798,1513.963392,230.4691179,5.361223493,72.98768853,81.50602493,60.18776538,66.19249463,73.1321583,1133.656122,60.85226089,92.78303546,0
75.09216967,0.446403655,33.03438911,42.48436795,1510.530042,197.9171922,4.59620433,63.57200443,111.5777128,60.01091795,62.824737,76.5878998,1240.736536,52.81046131,103.7421673,0
74.5543998,0.370316805,32.06912342,47.94313464,1534.01151,214.5899313,5.450864349,73.9410207,66.88450862,60.39789773,62.08438584,76.28212814,1128.014735,51.69764394,112.1298393,0
75.35783119,0.392786099,33.7123144,45.34189667,1469.32062,214.4682275,4.892106437,65.76751099,94.54826174,64.3830294,63.60324876,76.69349461,1141.849857,45.39708387,86.64393333,1
61.90127448,0.599626682,28.14704431,36.33483502,1477.702814,222.0084509,5.853664905,73.65949035,59.27644818,70.27257445,69.58884099,73.03401743,1147.766673,50.03492458,122.6256881,0
72.43066541,0.623828307,27.648703,38.06150042,1524.037229,223.1996519,3.873603303,76.185904,72.13427908,58.09184452,63.29829759,77.88328037,1215.996393,50.71794913,101.6495688,0
76.24110293,0.569310561,28.12296814,33.53246187,1559.655647,212.7603527,5.051769077,65.88572049,85.56874722,52.12829141,58.66361656,78.24978533,1202.998143,52.60488437,103.1571942,0
79.11585292,0.404487742,30.57190677,38.3043886,1526.161159,240.8471292,5.191216658,64.51194509,92.7468385,59.61880491,61.03432668,74.85160029,1251.79581,47.31417869,106.2770239,0
65.06215543,0.585022174,28.64943221,38.75735691,1484.719044,234.780719,5.668328679,69.21761312,93.34229194,51.58133716,59.80103388,79.68706353,1236.3018,52.67351975,106.6896448,0
72.14626853,0.432937979,28.46041091,39.2435039,1617.182703,202.0178526,5.846773567,65.72452263,73.3683541,62.95834025,61.15166795,68.02373954,1109.418008,51.28342615,101.1423264,0
75.57837317,0.526859228,31.02176765,41.03901254,1402.521914,200.240367,5.737939575,65.44191349,80.92935653,61.92104611,66.08702926,73.46622163,1208.653382,44.71845935,111.4001329,0
84.43092951,0.561277391,27.2981378,33.53429228,1485.287875,209.7002773,6.168913873,60.32517941,79.61676164,63.79490848,67.8145533,76.56606191,1192.984189,40.74206583,118.1907719,0
72.68291154,0.631739407,25.17732041,39.53181906,1501.131543,235.9832181,4.970639786,71.45689492,77.11937202,61.7087696,69.60968189,75.62003289,1169.42421,55.39213097,94.7796571,0
76.70575987,0.493740687,30.45527398,43.88013957,1451.687684,210.0482604,4.339753278,73.01822869,72.15836142,54.24386671,66.78206292,74.02577419,1172.860051,52.54522572,119.0088879,0
78.95831347,0.485591244,28.83870089,37.05364174,1545.026654,222.1780234,5.309516473,72.04067956,77.56589697,65.37264895,67.49055998,77.02699336,1078.493881,56.39436882,73.82886883,1
81.03254483,0.556091945,29.13765744,42.14670411,1533.545562,220.3754184,4.979354319,63.29937552,69.4248533,68.06434185,61.61494412,69.8694747,1137.566829,50.1001367,98.65846673,0
88.60084583,0.389641068,30.02039953,42.57814044,1482.856057,220.156978,5.438357093,66.37848733,77.47375131,57.70931505,70.59169068,75.53600933,1219.208009,51.17110207,95.11692213,0
67.93848149,0.542416595,26.28222482,42.758704,1495.595438,223.9814727,5.481962712,70.27599621,89.77847565,63.32938912,73.97262424,78.92389258,1210.636306,48.73145132,98.66684193,0
76.39510763,0.44573262,35.5458265,39.54077618,1510.569828,211.0648491,4.357000147,70.01115811,84.3356246,61.44955587,64.91036016,75.77878694,1217.651962,48.00151755,87.61838856,0
65.40614392,0.48093176,28.36765799,34.19108078,1557.301507,215.1935206,5.520477087,65.10349885,70.36603659,69.24054552,61.51769455,72.44514828,1224.586982,56.35422811,92.12448559,1
74.51643444,0.487961884,34.59710317,33.42092092,1529.626515,209.6385643,5.714380081,63.33425996,75.47309851,63.38984985,75.58006028,75.1321939,1243.451564,44.74335491,94.36446819,0
78.05185133,0.424425484,30.75060062,34.87123658,1535.171396,225.5356953,5.563843147,71.69496757,81.38856032,51.15792287,60.17392962,68.47335367,1220.247068,54.12926335,85.53242894,0
82.10252124,0.600058232,33.65387746,38.17247032,1559.078386,206.1840828,5.01116962,64.99685314,78.49531859,57.15324288,60.93167712,73.308455,1141.550954,49.2435048,104.3676775,0
76.80818013,0.45322988,34.26824441,41.12632059,1440.538377,219.7943944,5.433593706,78.02809916,80.34333389,67.45836929,66.07834385,79.42344602,1224.812428,45.03670492,90.10340712,0
74.64917144,0.531917451,28.63163752,40.90531371,1395.484855,202.5277833,4.450541873,69.71081694,86.7929382,52.17513053,56.28958771,79.8115982,1151.178723,54.09156868,96.50301255,0
69.01896688,0.326028622,29.69033474,37.35333944,1515.92605,206.5893529,6.193983853,70.58562108,89.95693754,56.05961873,73.90842393,78.02135347,1210.960209,55.75068402,92.55243843,0
78.95515974,0.610552593,37.23784626,37.58219258,1469.617683,206.1940129,4.942763814,67.82105135,91.40250553,49.04010672,77.51585895,76.24011609,1247.274865,51.57381281,73.20015514,1
66.9677684,0.672696385,35.97754606,38.19344719,1457.742302,220.827729,4.556979877,67.20602091,99.12688134,52.95519627,58.31162907,73.87613154,1153.982069,57.2005506,88.21308868,1
71.40777889,0.36331213,32.08043674,43.39465645,1452.980054,200.0111109,4.415259685,65.49775769,85.83883022,63.04619415,68.90587668,79.15351489,1167.16448,40.18320678,110.5704342,0
78.90911436,0.501557905,34.46959032,42.35022094,1368.463493,221.2347981,4.889943134,72.37875996,79.74811316,51.47607047,70.58966911,77.69490765,1235.048616,52.15369967,80.68547711,0
73.90449736,0.36434182,29.84938615,40.97025972,1470.777235,216.2546585,4.765117768,77.41871955,92.1466678,46.27350223,67.06041732,75.06513906,1117.061269,45.24445977,88.12869668,0
77.21909714,0.429498814,22.18735843,45.9336731,1495.414699,203.7299508,4.498280548,67.07799512,76.76832334,73.84186803,62.82144584,73.6211841,1136.388119,52.39755281,110.1706554,1
72.64480847,0.594955414,23.53997124,35.17647287,1467.305081,216.705107,5.015879728,67.74348568,60.1005373,60.15531713,68.08714315,75.3359458,1153.975561,50.65875055,87.84062182,0
77.39489913,0.54365598,29.87152986,51.51819376,1527.289336,212.4613789,5.734892129,66.22250558,99.35861026,66.26173181,64.59403408,81.99904925,1158.85662,42.14881673,112.2240216,1
77.4665895,0.486255149,30.58507495,40.51719065,1425.137118,225.7042117,5.173058664,65.21970724,75.02682854,63.86778853,64.27483154,75.28508366,1221.098441,58.41444194,105.5694788,0
75.75150881,0.519049968,32.65569445,51.53958125,1559.212832,217.3824171,4.959466447,75.89209659,81.46475612,54.67098644,68.74468057,72.7950747,1127.630933,54.10454261,97.12297112,0
83.22483857,0.421510169,30.91145579,36.41491925,1542.290144,218.3014764,4.085159092,69.52329454,84.78140576,49.36583256,66.81497852,73.60679466,1217.554565,42.47360412,91.42827626,1
86.57329283,0.381240158,28.92497954,34.7492963,1380.40219,237.8477504,5.599649786,75.53355212,63.47757323,61.43193372,71.58088041,72.23078281,1227.911605,55.28365215,107.9864821,0
79.28829812,0.554146273,32.05070797,42.14158346,1487.546408,221.6757011,4.323122663,67.48565623,84.28761259,54.96402506,64.33110314,79.66284732,1081.548784,54.54643698,105.5671798,0
79.11272456,0.451681354,33.18062972,40.29492111,1459.530959,227.1573424,4.286586712,78.02677981,76.73386219,59.85324149,55.11589216,72.36563489,1265.279136,60.3497387,94.78169459,0
78.19296229,0.514088625,31.42089623,47.48715842,1508.400767,232.9206033,5.289464324,76.3042476,71.18039236,64.04629314,72.70376188,71.3454718,1200.015931,53.18949158,96.81583146,0
90.39440404,0.411250782,25.9841826,45.76795172,1430.275247,215.1768643,4.877985824,79.59303167,102.1432994,60.6031738,74.50324521,71.16379244,1226.69904,51.74824879,92.94195945,0
72.04214306,0.4990881,29.45041014,41.80830531,1536.597775,211.4833783,5.428487768,77.18184017,99.11606067,61.86421124,66.93083249,71.61099762,1252.086643,41.81849107,97.19975767,0
74.89549203,0.553650984,35.98700247,45.50410699,1434.631511,217.427,4.026328763,72.28124744,88.31498867,64.97583833,66.19368963,72.02139388,1158.067118,40.68568207,96.65226675,1
76.04431798,0.377423434,31.1772479,38.287254,1525.847326,241.850949,5.431271742,62.14290001,64.46964722,60.16511654,63.47827564,74.65852568,1186.90275,59.31379843,112.2463873,0
72.3012016,0.536728731,27.7725473,34.00151236,1579.6335,221.3585942,4.477581843,71.86324093,84.13147476,57.68733517,53.54353597,73.49954196,1202.479591,51.41000271,103.5948594,0
75.33759241,0.550783576,26.02058362,37.33915718,1389.082612,208.2089179,4.885459485,68.7605994,74.8993605,58.75053132,65.04697677,77.52489677,1191.491373,51.64816766,87.26744548,0
72.37739867,0.409629814,29.01165664,40.89347358,1573.551735,209.9307264,5.357587195,68.924431,63.1272092,64.93864258,64.10184814,80.85578727,1234.377536,46.5185321,109.3841142,0
70.46218169,0.313346338,29.23513262,31.26181745,1453.220185,222.5876981,4.846993023,67.67616388,84.7962532,58.75172231,57.93962197,70.81641469,1241.908861,51.69236553,94.94982729,0
63.94432345,0.496435852,26.66409892,41.43477927,1488.92317,200.4266141,5.578003335,63.0038587,84.05824087,55.77223912,67.16531973,75.98604705,1144.390685,49.2765712,101.825878,0
76.99568057,0.584742168,25.80208148,29.33702187,1517.848638,223.9804822,5.142377297,71.66615267,76.71624741,58.34487833,55.38391857,75.87902642,1243.357844,47.06538697,113.8543778,0
80.94508266,0.591915417,30.66162428,34.46421592,1507.44384,210.2141161,4.137114438,72.70660647,59.98259833,56.79089298,63.06752555,76.31211802,1176.971699,46.61830142,94.29806402,1
73.77305942,0.559475434,29.29794042,39.51688165,1549.318825,212.3387917,4.919022592,75.42611132,72.46796218,61.36316757,59.84446973,74.67604894,1196.205061,47.07885453,95.49215507,0
75.55461295,0.543632367,30.55154863,38.05739612,1484.088124,207.65488,5.058289256,71.99734686,78.63010422,63.47334562,72.38860148,79.79433269,1224.563701,55.30892383,116.173587,0
76.35228413,0.385831089,31.44559819,46.10410649,1440.650331,221.3556342,5.775622633,78.72430703,80.03060117,48.04460717,60.18929386,78.02524791,1160.97977,48.81138313,92.09376009,0
70.84524942,0.647753008,26.03262613,37.33199847,1496.523386,218.5824245,5.712313866,67.50506372,85.93539432,64.14574518,59.34465685,78.18452747,1227.606229,58.33898967,88.31509108,0
74.52352234,0.319894227,32.05652322,32.5049202,1436.40405,217.6507573,5.534396161,68.31061112,78.47145008,63.27194067,60.99853359,71.68872431,1186.070764,50.46190729,110.387279,0
70.50792664,0.545997214,24.46143641,32.11501759,1525.74418,213.0058546,4.02907067,76.41397484,83.95914221,59.40170549,52.54419296,70.85804349,1261.428604,51.86397079,88.92538591,0
81.76936187,0.402838596,26.98812788,47.44556554,1451.789996,227.3305428,4.3572045,70.71188956,81.68651368,57.62437361,72.4927318,72.5899187,1191.728797,46.37807417,88.82858239,0
69.5947173,0.521319663,29.90568249,40.03940092,1492.494152,217.1516306,4.899899373,70.36931717,68.41396736,57.04590826,69.26507594,78.96877848,1325.16189,45.9938982,106.6735528,0
69.89383591,0.525373966,28.18805812,46.2475245,1500.157386,232.270346,5.723281646,58.90715017,70.11470992,61.56031066,68.43413748,77.37523582,1248.263219,44.81336901,102.0613538,0
79.77000882,0.428159273,32.64699919,48.33612056,1539.892189,218.2470547,4.761724288,63.5452889,72.12963721,66.06589594,68.34719186,77.02647254,1091.941895,50.65064719,111.629896,1
79.06758609,0.559740007,26.28267877,42.3673595,1544.565184,213.0764923,5.0219144,67.36002989,63.8282811,56.94499438,70.08978526,73.3861681,1154.420331,53.04954561,76.0801811,0
85.76591229,0.647117033,33.35219645,31.58670653,1549.722369,224.3163163,4.914163173,72.35241498,78.15710998,55.95326658,65.71702981,71.6711719,1157.766137,49.87584843,107.5156323,1
79.6201351,0.551390785,31.86620997,44.66564036,1506.31571,218.9503229,4.435075071,72.22447948,78.96187516,66.01789027,67.60607896,76.28643354,1130.675529,45.1911879,110.9707531,1
80.63282515,0.532579632,34.55785177,42.75398786,1531.330682,220.8298742,4.827761396,68.07755439,85.6147263,63.38497049,66.17464063,74.09839204,1131.68942,58.76687599,88.44991503,1
78.25695626,0.589492438,28.643729,47.61619311,1407.033161,223.993176,4.347705278,67.96512817,70.21734351,62.6644586,64.43936778,76.73255086,1261.53229,42.47925735,98.46919496,0
83.77397091,0.689988193,30.07170913,46.76101339,1475.794075,222.9879778,5.016198107,69.76100375,84.09140923,64.96314051,60.5308339,76.86713736,1133.339147,51.75980537,113.5971821,1
69.46737046,0.464683371,33.09174176,35.87173159,1531.170357,231.2823978,5.16888305,72.41395062,78.6225894,67.59211015,56.67307681,80.03572189,1219.105859,48.84644514,85.9156851,0
67.95769352,0.610969984,33.07112864,35.81539648,1528.898926,213.9614107,4.300159248,74.97279118,86.38186999,60.03274329,71.36099277,79.64945582,1161.541884,46.24549817,107.6295826,0
77.36618812,0.401751261,25.72812854,34.01605677,1617.453789,216.3106056,5.208400787,59.67348612,85.57408557,51.453868,58.61457719,78.01009768,1220.460629,45.80688163,104.4123982,0
84.24478047,0.557963317,27.27673146,42.04026423,1487.569207,218.2388757,5.128626711,75.51860007,69.1130659,65.61713644,63.9029384,79.47349921,1267.969261,51.8885588,112.4632981,0
75.64052207,0.559355672,24.26323507,38.01402342,1576.437393,229.7571338,4.466983914,77.98698647,76.08975333,55.43705901,66.88777366,75.78792596,1190.646287,48.72812791,104.3802361,0
66.37541084,0.67359638,32.48842453,37.08200337,1496.046633,220.7660907,5.239501572,68.45466882,76.22613483,58.93036767,69.11494296,77.82485704,1200.949954,46.71020936,96.58768779,0
78.6923329,0.668392769,27.91586061,43.05108085,1510.237944,224.9909582,5.477042551,73.83194238,77.97661093,61.08344549,65.61764601,73.48173213,1216.345543,45.51833334,91.37693064,1
79.6564006,0.432837663,27.54222642,35.71613953,1510.318089,208.7846985,5.750137305,61.36994691,84.66444597,56.54861883,67.16770805,72.7650637,1211.973349,49.90159623,109.4370163,0
73.0614922,0.333750801,29.07657459,36.35769189,1415.766621,214.0017861,5.515329904,64.91207611,92.71899545,59.85116756,72.35854449,71.61280673,1214.568723,57.58173733,98.70209171,0
78.57000247,0.594077119,34.6003011,46.65287452,1517.97379,200.4495123,4.625600102,73.43428956,66.73737838,59.66943803,79.57054608,71.87564114,1296.111228,62.20461983,104.6959648,0
77.57219417,0.474916698,26.55521013,50.23431098,1543.808458,231.1854994,5.090994941,75.89994265,79.59082465,66.7790267,65.96830882,79.59055687,1106.677592,52.29737529,111.3828144,0
75.06500946,0.330704319,25.17701692,32.66607405,1499.535572,206.9841202,4.921487586,75.93538839,96.00097847,66.28806556,64.61038632,75.78604972,1100.634489,48.99873087,114.9194306,0
77.22131656,0.474109503,31.83740638,39.24142783,1475.854508,218.3174087,4.652425321,69.01953395,81.47076827,61.46642215,62.47276395,78.92140627,1195.336967,54.01993248,94.50445604,0
76.83299123,0.447138332,30.88267239,39.44245586,1456.086837,206.5022693,4.616977399,73.88114252,86.65334535,55.99888632,68.86773808,73.8344788,1160.399821,53.505656,99.48286889,0
71.20433669,0.574209537,30.09839099,45.52950212,1469.626386,228.4229733,5.219726345,68.75513172,81.23429182,56.38415781,63.32428431,74.39049441,1180.246655,42.10327419,114.5137546,0
73.20353955,0.542406104,34.16501333,39.18938012,1580.476033,211.6581515,5.902787216,61.72387644,78.71601734,58.32242084,60.77648501,73.95034395,1200.582585,46.68418812,88.84579996,0
